,time,process_effort_s,process_skill_use_s,process_workload_burnt,comms_total_words,comms_equity,triage_count,team_score,elapsed_ms,team_score_agg,critic_victim,noncritic_victim,BLUE_anger,BLUE_marking_skill,BLUE_mission_knowledge,BLUE_role,BLUE_anxiety,BLUE_gaming_experience,BLUE_sbsod,BLUE_rmie,BLUE_walking_skill,BLUE_transporting_skill,RED_anger,RED_marking_skill,RED_mission_knowledge,RED_role,RED_anxiety,RED_gaming_experience,RED_sbsod,RED_rmie,RED_walking_skill,RED_transporting_skill,GREEN_anger,GREEN_marking_skill,GREEN_mission_knowledge,GREEN_role,GREEN_anxiety,GREEN_gaming_experience,GREEN_sbsod,GREEN_rmie,GREEN_walking_skill,GREEN_transporting_skill,team_marking_skill_sd,team_rmie_mean,team_transporting_skill_sd,team_anger_sd,team_gaming_experience_sd,team_walking_skill_mean,team_transporting_skill_mean,team_mission_knowledge_mean,team_rmie_sd,team_anger_mean,team_sbsod_mean,team_sbsod_sd,team_gaming_experience_mean,team_mission_knowledge_sd,team_anxiety_mean,team_anxiety_sd,team_walking_skill_sd,team_marking_skill_mean,Blue,Green,Red,team,trial,time.1,filename,study,condition-id,condition-agent-name,map-order
16,00:16:00,27.58333333333333,17.466666666666665,0.010446166666666666,1108.8333333333333,379.66666666666674,0.6666666666666666,80,1013417,690,1.0,30.0,1.0,2.38,30.0,Engineering_Specialist,1.25,4.5,4.33,0.917,0.22899999999999998,3.02,1.0,3.47,30.0,Medical_Specialist,1.0,4.5,5.73,0.833,0.213,2.32,2.0,2.52,30.0,Transport_Specialist,3.0,4.5,5.27,0.5,0.311,1.87,0.483,0.75,0.47100000000000003,0.47100000000000003,0.0,0.251,2.4,30.0,0.18,1.33,5.11,0.5820000000000001,4.5,0.0,1.75,0.89,0.0428,2.79,E000764,E000760,E000757,TM000231,T000661,0 days 00:16:03.299000000,HSRData_TrialMessages_Trial-T000661_Team-TM000231_Member-na_CondBtwn-Human-01_CondWin-na_Vers-2.metadata,asist3,2,Human Advisor,C-D
0,00:00:00,3.0853333333333346,2.406,0.0007970999999999999,90.0,31.545,0.0,0,50243,0,0.0,0.0,1.0,0.0,130.0,Engineering_Specialist,4.0,3.5,3.4,0.778,0.0,0.0,1.0,0.0,120.0,Medical_Specialist,1.0,3.0,3.53,0.639,0.0,0.0,1.5,0.0,130.0,Transport_Specialist,2.0,4.5,5.8,0.6940000000000001,0.0,0.0,0.0,0.7040000000000001,0.0,0.23600000000000002,0.624,0.0,0.0,127.0,0.0571,1.17,4.24,1.1,3.67,4.71,2.33,1.25,0.0,0.0,E001204,E001235,E001251,TM000314,T000828,0 days 00:00:00.000000000,HSRData_TrialMessages_Trial-T000828_Team-TM000314_Member-na_CondBtwn-ASI-SIFT-TA1_CondWin-na_Vers-1.metadata,asist3,6,SIFT,C-D
1,00:01:00,0.8928333333333328,0.051166666666666666,4.633333333333333e-05,251.5,59.13333333333333,0.0,0,110644,0,0.0,0.0,1.0,0.0,130.0,Engineering_Specialist,4.0,3.5,3.4,0.778,0.0,0.0,1.0,0.0,120.0,Medical_Specialist,1.0,3.0,3.53,0.639,0.0,0.0,1.5,0.0,130.0,Transport_Specialist,2.0,4.5,5.8,0.6940000000000001,0.0,0.0,0.0,0.7040000000000001,0.0,0.23600000000000002,0.624,0.0,0.0,127.0,0.0571,1.17,4.24,1.1,3.67,4.71,2.33,1.25,0.0,0.0,E001204,E001235,E001251,TM000314,T000828,0 days 00:01:00.268000000,HSRData_TrialMessages_Trial-T000828_Team-TM000314_Member-na_CondBtwn-ASI-SIFT-TA1_CondWin-na_Vers-1.metadata,asist3,6,SIFT,C-D
2,00:02:00,26.116666666666664,17.233333333333334,0.014933333333333331,503.0,60.26666666666667,0.3333333333333333,0,171100,0,0.0,0.0,1.0,0.0,130.0,Engineering_Specialist,4.0,3.5,3.4,0.778,0.0,0.0,1.0,0.0,120.0,Medical_Specialist,1.0,3.0,3.53,0.639,0.0,0.0,1.5,0.0,130.0,Transport_Specialist,2.0,4.5,5.8,0.6940000000000001,0.0,0.0,0.0,0.7040000000000001,0.0,0.23600000000000002,0.624,0.0,0.0,127.0,0.0571,1.17,4.24,1.1,3.67,4.71,2.33,1.25,0.0,0.0,E001204,E001235,E001251,TM000314,T000828,0 days 00:02:00.660000000,HSRData_TrialMessages_Trial-T000828_Team-TM000314_Member-na_CondBtwn-ASI-SIFT-TA1_CondWin-na_Vers-1.metadata,asist3,6,SIFT,C-D
3,00:03:00,23.58333333333333,12.71,0.010901666666666664,575.3333333333334,68.41666666666667,0.3333333333333333,0,231455,0,0.0,0.0,1.0,0.0,130.0,Engineering_Specialist,4.0,3.5,3.4,0.778,0.0,0.0,1.0,0.0,120.0,Medical_Specialist,1.0,3.0,3.53,0.639,0.0,0.0,1.5,0.0,130.0,Transport_Specialist,2.0,4.5,5.8,0.6940000000000001,0.0,0.0,0.0,0.7040000000000001,0.0,0.23600000000000002,0.624,0.0,0.0,127.0,0.0571,1.17,4.24,1.1,3.67,4.71,2.33,1.25,0.0,0.0,E001204,E001235,E001251,TM000314,T000828,0 days 00:03:01.182000000,HSRData_TrialMessages_Trial-T000828_Team-TM000314_Member-na_CondBtwn-ASI-SIFT-TA1_CondWin-na_Vers-1.metadata,asist3,6,SIFT,C-D
4,00:04:00,26.9,12.39,0.008831666666666666,623.1666666666666,76.66666666666667,0.16666666666666666,0,291776,0,0.0,0.0,1.0,0.0,130.0,Engineering_Specialist,4.0,3.5,3.4,0.778,0.0,0.0,1.0,0.0,120.0,Medical_Specialist,1.0,3.0,3.53,0.639,0.0,0.0,1.5,0.0,130.0,Transport_Specialist,2.0,4.5,5.8,0.6940000000000001,0.0,0.0,0.0,0.7040000000000001,0.0,0.23600000000000002,0.624,0.0,0.0,127.0,0.0571,1.17,4.24,1.1,3.67,4.71,2.33,1.25,0.0,0.0,E001204,E001235,E001251,TM000314,T000828,0 days 00:04:01.463000000,HSRData_TrialMessages_Trial-T000828_Team-TM000314_Member-na_CondBtwn-ASI-SIFT-TA1_CondWin-na_Vers-1.metadata,asist3,6,SIFT,C-D
5,00:05:00,25.86666666666667,16.296666666666667,0.011043333333333334,706.6666666666665,81.18333333333334,0.5,0,351935,0,0.0,0.0,1.0,0.0,130.0,Engineering_Specialist,4.0,3.5,3.4,0.778,0.0,0.0,1.0,0.0,120.0,Medical_Specialist,1.0,3.0,3.53,0.639,0.0,0.0,1.5,0.0,130.0,Transport_Specialist,2.0,4.5,5.8,0.6940000000000001,0.0,0.0,0.0,0.7040000000000001,0.0,0.23600000000000002,0.624,0.0,0.0,127.0,0.0571,1.17,4.24,1.1,3.67,4.71,2.33,1.25,0.0,0.0,E001204,E001235,E001251,TM000314,T000828,0 days 00:05:01.791000000,HSRData_TrialMessages_Trial-T000828_Team-TM000314_Member-na_CondBtwn-ASI-SIFT-TA1_CondWin-na_Vers-1.metadata,asist3,6,SIFT,C-D
6,00:06:00,23.850000000000005,10.246666666666668,0.007718333333333334,752.3333333333335,90.46666666666664,0.16666666666666666,0,412077,0,0.0,0.0,1.0,0.0,130.0,Engineering_Specialist,4.0,3.5,3.4,0.778,0.0,0.0,1.0,0.0,120.0,Medical_Specialist,1.0,3.0,3.53,0.639,0.0,0.0,1.5,0.0,130.0,Transport_Specialist,2.0,4.5,5.8,0.6940000000000001,0.0,0.0,0.0,0.7040000000000001,0.0,0.23600000000000002,0.624,0.0,0.0,127.0,0.0571,1.17,4.24,1.1,3.67,4.71,2.33,1.25,0.0,0.0,E001204,E001235,E001251,TM000314,T000828,0 days 00:06:01.940000000,HSRData_TrialMessages_Trial-T000828_Team-TM000314_Member-na_CondBtwn-ASI-SIFT-TA1_CondWin-na_Vers-1.metadata,asist3,6,SIFT,C-D
7,00:07:00,22.43333333333333,10.108333333333334,0.010506666666666666,838.8333333333335,98.83333333333331,0.3333333333333333,10,472373,10,0.0,10.0,1.0,0.0,130.0,Engineering_Specialist,4.0,3.5,3.4,0.778,0.0,0.0,1.0,0.0,120.0,Medical_Specialist,1.0,3.0,3.53,0.639,0.0,0.0,1.5,0.0,130.0,Transport_Specialist,2.0,4.5,5.8,0.6940000000000001,0.0,0.0,0.0,0.7040000000000001,0.0,0.23600000000000002,0.624,0.0,0.0,127.0,0.0571,1.17,4.24,1.1,3.67,4.71,2.33,1.25,0.0,0.0,E001204,E001235,E001251,TM000314,T000828,0 days 00:07:02.083000000,HSRData_TrialMessages_Trial-T000828_Team-TM000314_Member-na_CondBtwn-ASI-SIFT-TA1_CondWin-na_Vers-1.metadata,asist3,6,SIFT,C-D
8,00:08:00,27.4,13.03,0.005446166666666668,937.0,113.16666666666669,0.3333333333333333,80,532714,90,1.0,30.0,1.0,0.0,130.0,Engineering_Specialist,4.0,3.5,3.4,0.778,0.0,0.0,1.0,0.0,120.0,Medical_Specialist,1.0,3.0,3.53,0.639,0.0,0.0,1.5,0.0,130.0,Transport_Specialist,2.0,4.5,5.8,0.6940000000000001,0.0,0.0,0.0,0.7040000000000001,0.0,0.23600000000000002,0.624,0.0,0.0,127.0,0.0571,1.17,4.24,1.1,3.67,4.71,2.33,1.25,0.0,0.0,E001204,E001235,E001251,TM000314,T000828,0 days 00:08:02.378000000,HSRData_TrialMessages_Trial-T000828_Team-TM000314_Member-na_CondBtwn-ASI-SIFT-TA1_CondWin-na_Vers-1.metadata,asist3,6,SIFT,C-D
9,00:09:00,21.71666666666667,9.483333333333334,0.007242666666666667,1017.0,127.33333333333331,0.5,60,592856,150,1.0,10.0,1.0,0.0,130.0,Engineering_Specialist,4.0,3.5,3.4,0.778,0.0,0.0,1.0,0.0,120.0,Medical_Specialist,1.0,3.0,3.53,0.639,0.0,0.0,1.5,0.0,130.0,Transport_Specialist,2.0,4.5,5.8,0.6940000000000001,0.0,0.0,0.0,0.7040000000000001,0.0,0.23600000000000002,0.624,0.0,0.0,127.0,0.0571,1.17,4.24,1.1,3.67,4.71,2.33,1.25,0.0,0.0,E001204,E001235,E001251,TM000314,T000828,0 days 00:09:02.743000000,HSRData_TrialMessages_Trial-T000828_Team-TM000314_Member-na_CondBtwn-ASI-SIFT-TA1_CondWin-na_Vers-1.metadata,asist3,6,SIFT,C-D
10,00:10:00,28.266666666666666,15.398333333333332,0.0042395,1081.3333333333333,142.33333333333334,0.16666666666666666,150,653153,300,3.0,0.0,1.0,0.0,130.0,Engineering_Specialist,4.0,3.5,3.4,0.778,0.0,0.0,1.0,0.0,120.0,Medical_Specialist,1.0,3.0,3.53,0.639,0.0,0.0,1.5,0.0,130.0,Transport_Specialist,2.0,4.5,5.8,0.6940000000000001,0.0,0.0,0.0,0.7040000000000001,0.0,0.23600000000000002,0.624,0.0,0.0,127.0,0.0571,1.17,4.24,1.1,3.67,4.71,2.33,1.25,0.0,0.0,E001204,E001235,E001251,TM000314,T000828,0 days 00:10:02.954000000,HSRData_TrialMessages_Trial-T000828_Team-TM000314_Member-na_CondBtwn-ASI-SIFT-TA1_CondWin-na_Vers-1.metadata,asist3,6,SIFT,C-D
11,00:11:00,24.71666666666667,19.5,0.006699833333333333,1157.8333333333333,156.33333333333334,0.5,20,713364,320,0.0,20.0,1.0,0.0,130.0,Engineering_Specialist,4.0,3.5,3.4,0.778,0.0,0.0,1.0,0.0,120.0,Medical_Specialist,1.0,3.0,3.53,0.639,0.0,0.0,1.5,0.0,130.0,Transport_Specialist,2.0,4.5,5.8,0.6940000000000001,0.0,0.0,0.0,0.7040000000000001,0.0,0.23600000000000002,0.624,0.0,0.0,127.0,0.0571,1.17,4.24,1.1,3.67,4.71,2.33,1.25,0.0,0.0,E001204,E001235,E001251,TM000314,T000828,0 days 00:11:03.190000000,HSRData_TrialMessages_Trial-T000828_Team-TM000314_Member-na_CondBtwn-ASI-SIFT-TA1_CondWin-na_Vers-1.metadata,asist3,6,SIFT,C-D
12,00:12:00,28.03333333333333,16.913333333333334,0.00894,1262.5,164.66666666666666,0.5,70,773801,390,1.0,20.0,1.0,0.0,130.0,Engineering_Specialist,4.0,3.5,3.4,0.778,0.0,0.0,1.0,0.0,120.0,Medical_Specialist,1.0,3.0,3.53,0.639,0.0,0.0,1.5,0.0,130.0,Transport_Specialist,2.0,4.5,5.8,0.6940000000000001,0.0,0.0,0.0,0.7040000000000001,0.0,0.23600000000000002,0.624,0.0,0.0,127.0,0.0571,1.17,4.24,1.1,3.67,4.71,2.33,1.25,0.0,0.0,E001204,E001235,E001251,TM000314,T000828,0 days 00:12:03.436000000,HSRData_TrialMessages_Trial-T000828_Team-TM000314_Member-na_CondBtwn-ASI-SIFT-TA1_CondWin-na_Vers-1.metadata,asist3,6,SIFT,C-D
13,00:13:00,28.66666666666667,12.568333333333333,0.004573,1347.0,182.5,0.0,70,834131,460,1.0,20.0,1.0,0.0,130.0,Engineering_Specialist,4.0,3.5,3.4,0.778,0.0,0.0,1.0,0.0,120.0,Medical_Specialist,1.0,3.0,3.53,0.639,0.0,0.0,1.5,0.0,130.0,Transport_Specialist,2.0,4.5,5.8,0.6940000000000001,0.0,0.0,0.0,0.7040000000000001,0.0,0.23600000000000002,0.624,0.0,0.0,127.0,0.0571,1.17,4.24,1.1,3.67,4.71,2.33,1.25,0.0,0.0,E001204,E001235,E001251,TM000314,T000828,0 days 00:13:03.801000000,HSRData_TrialMessages_Trial-T000828_Team-TM000314_Member-na_CondBtwn-ASI-SIFT-TA1_CondWin-na_Vers-1.metadata,asist3,6,SIFT,C-D
14,00:14:00,29.41666666666667,9.408833333333334,0.0021742,1445.833333333333,197.5,0.0,120,894270,580,2.0,20.0,1.0,0.0,130.0,Engineering_Specialist,4.0,3.5,3.4,0.778,0.0,0.0,1.0,0.0,120.0,Medical_Specialist,1.0,3.0,3.53,0.639,0.0,0.0,1.5,0.0,130.0,Transport_Specialist,2.0,4.5,5.8,0.6940000000000001,0.0,0.0,0.0,0.7040000000000001,0.0,0.23600000000000002,0.624,0.0,0.0,127.0,0.0571,1.17,4.24,1.1,3.67,4.71,2.33,1.25,0.0,0.0,E001204,E001235,E001251,TM000314,T000828,0 days 00:14:04.136000000,HSRData_TrialMessages_Trial-T000828_Team-TM000314_Member-na_CondBtwn-ASI-SIFT-TA1_CondWin-na_Vers-1.metadata,asist3,6,SIFT,C-D
15,00:15:00,28.68333333333333,5.225,0.0034536666666666674,1564.166666666667,215.16666666666663,0.0,50,954547,630,1.0,0.0,1.0,0.0,130.0,Engineering_Specialist,4.0,3.5,3.4,0.778,0.0,0.0,1.0,0.0,120.0,Medical_Specialist,1.0,3.0,3.53,0.639,0.0,0.0,1.5,0.0,130.0,Transport_Specialist,2.0,4.5,5.8,0.6940000000000001,0.0,0.0,0.0,0.7040000000000001,0.0,0.23600000000000002,0.624,0.0,0.0,127.0,0.0571,1.17,4.24,1.1,3.67,4.71,2.33,1.25,0.0,0.0,E001204,E001235,E001251,TM000314,T000828,0 days 00:15:04.294000000,HSRData_TrialMessages_Trial-T000828_Team-TM000314_Member-na_CondBtwn-ASI-SIFT-TA1_CondWin-na_Vers-1.metadata,asist3,6,SIFT,C-D
16,00:16:00,24.04,9.1024,0.02116512,1660.0,234.4,0.2,0,1004787,630,0.0,0.0,1.0,0.0,130.0,Engineering_Specialist,4.0,3.5,3.4,0.778,0.0,0.0,1.0,0.0,120.0,Medical_Specialist,1.0,3.0,3.53,0.639,0.0,0.0,1.5,0.0,130.0,Transport_Specialist,2.0,4.5,5.8,0.6940000000000001,0.0,0.0,0.0,0.7040000000000001,0.0,0.23600000000000002,0.624,0.0,0.0,127.0,0.0571,1.17,4.24,1.1,3.67,4.71,2.33,1.25,0.0,0.0,E001204,E001235,E001251,TM000314,T000828,0 days 00:16:04.643000000,HSRData_TrialMessages_Trial-T000828_Team-TM000314_Member-na_CondBtwn-ASI-SIFT-TA1_CondWin-na_Vers-1.metadata,asist3,6,SIFT,C-D
0,00:00:00,20.166666666666668,19.666666666666668,0.0007591,50.66666666666666,14.318333333333333,0.0,0,50369,0,0.0,0.0,1.0,3.62,140.0,Engineering_Specialist,1.25,4.0,5.73,0.722,0.263,4.38,1.0,4.64,140.0,Medical_Specialist,1.5,-1.0,5.6,-1.0,0.163,2.97,1.0,25.9,140.0,Transport_Specialist,2.5,5.0,4.87,0.889,0.308,3.37,10.3,0.8059999999999999,0.591,0.0,0.5,0.244,3.57,140.0,0.0833,1.0,5.4,0.381,4.5,0.0,1.75,0.54,0.0606,11.4,E000957,E000943,E000905,TM000267,T000734,0 days 00:00:00.000000000,HSRData_TrialMessages_Trial-T000734_Team-TM000267_Member-na_CondBtwn-ASI-USC-TA1_CondWin-na_Vers-1.metadata,asist3,8,USC,C-D
1,00:01:00,10.716666666666667,10.25,9.266666666666667e-06,204.0,26.68333333333333,0.0,0,110652,0,0.0,0.0,1.0,3.62,140.0,Engineering_Specialist,1.25,4.0,5.73,0.722,0.263,4.38,1.0,4.64,140.0,Medical_Specialist,1.5,-1.0,5.6,-1.0,0.163,2.97,1.0,25.9,140.0,Transport_Specialist,2.5,5.0,4.87,0.889,0.308,3.37,10.3,0.8059999999999999,0.591,0.0,0.5,0.244,3.57,140.0,0.0833,1.0,5.4,0.381,4.5,0.0,1.75,0.54,0.0606,11.4,E000957,E000943,E000905,TM000267,T000734,0 days 00:01:00.448000000,HSRData_TrialMessages_Trial-T000734_Team-TM000267_Member-na_CondBtwn-ASI-USC-TA1_CondWin-na_Vers-1.metadata,asist3,8,USC,C-D
2,00:02:00,25.366666666666664,13.8,0.013871666666666671,326.8333333333333,60.51666666666666,0.3333333333333333,0,171032,0,0.0,0.0,1.0,3.62,140.0,Engineering_Specialist,1.25,4.0,5.73,0.722,0.263,4.38,1.0,4.64,140.0,Medical_Specialist,1.5,-1.0,5.6,-1.0,0.163,2.97,1.0,25.9,140.0,Transport_Specialist,2.5,5.0,4.87,0.889,0.308,3.37,10.3,0.8059999999999999,0.591,0.0,0.5,0.244,3.57,140.0,0.0833,1.0,5.4,0.381,4.5,0.0,1.75,0.54,0.0606,11.4,E000957,E000943,E000905,TM000267,T000734,0 days 00:02:00.736000000,HSRData_TrialMessages_Trial-T000734_Team-TM000267_Member-na_CondBtwn-ASI-USC-TA1_CondWin-na_Vers-1.metadata,asist3,8,USC,C-D
3,00:03:00,28.35,23.066666666666666,0.007788333333333335,398.66666666666674,61.56666666666666,0.3333333333333333,70,231152,70,1.0,20.0,1.0,3.62,140.0,Engineering_Specialist,1.25,4.0,5.73,0.722,0.263,4.38,1.0,4.64,140.0,Medical_Specialist,1.5,-1.0,5.6,-1.0,0.163,2.97,1.0,25.9,140.0,Transport_Specialist,2.5,5.0,4.87,0.889,0.308,3.37,10.3,0.8059999999999999,0.591,0.0,0.5,0.244,3.57,140.0,0.0833,1.0,5.4,0.381,4.5,0.0,1.75,0.54,0.0606,11.4,E000957,E000943,E000905,TM000267,T000734,0 days 00:03:01.035000000,HSRData_TrialMessages_Trial-T000734_Team-TM000267_Member-na_CondBtwn-ASI-USC-TA1_CondWin-na_Vers-1.metadata,asist3,8,USC,C-D
4,00:04:00,28.3,12.303333333333333,0.0043415,460.33333333333326,63.56666666666667,0.16666666666666666,50,291448,120,1.0,0.0,1.0,3.62,140.0,Engineering_Specialist,1.25,4.0,5.73,0.722,0.263,4.38,1.0,4.64,140.0,Medical_Specialist,1.5,-1.0,5.6,-1.0,0.163,2.97,1.0,25.9,140.0,Transport_Specialist,2.5,5.0,4.87,0.889,0.308,3.37,10.3,0.8059999999999999,0.591,0.0,0.5,0.244,3.57,140.0,0.0833,1.0,5.4,0.381,4.5,0.0,1.75,0.54,0.0606,11.4,E000957,E000943,E000905,TM000267,T000734,0 days 00:04:01.181000000,HSRData_TrialMessages_Trial-T000734_Team-TM000267_Member-na_CondBtwn-ASI-USC-TA1_CondWin-na_Vers-1.metadata,asist3,8,USC,C-D
5,00:05:00,21.68333333333333,10.036666666666667,0.0069031000000000006,536.5,65.66666666666666,0.5,20,351742,140,0.0,20.0,1.0,3.62,140.0,Engineering_Specialist,1.25,4.0,5.73,0.722,0.263,4.38,1.0,4.64,140.0,Medical_Specialist,1.5,-1.0,5.6,-1.0,0.163,2.97,1.0,25.9,140.0,Transport_Specialist,2.5,5.0,4.87,0.889,0.308,3.37,10.3,0.8059999999999999,0.591,0.0,0.5,0.244,3.57,140.0,0.0833,1.0,5.4,0.381,4.5,0.0,1.75,0.54,0.0606,11.4,E000957,E000943,E000905,TM000267,T000734,0 days 00:05:01.506000000,HSRData_TrialMessages_Trial-T000734_Team-TM000267_Member-na_CondBtwn-ASI-USC-TA1_CondWin-na_Vers-1.metadata,asist3,8,USC,C-D
6,00:06:00,27.66666666666667,14.515,0.008459,623.0,70.63333333333333,0.16666666666666666,10,411946,150,0.0,10.0,1.0,3.62,140.0,Engineering_Specialist,1.25,4.0,5.73,0.722,0.263,4.38,1.0,4.64,140.0,Medical_Specialist,1.5,-1.0,5.6,-1.0,0.163,2.97,1.0,25.9,140.0,Transport_Specialist,2.5,5.0,4.87,0.889,0.308,3.37,10.3,0.8059999999999999,0.591,0.0,0.5,0.244,3.57,140.0,0.0833,1.0,5.4,0.381,4.5,0.0,1.75,0.54,0.0606,11.4,E000957,E000943,E000905,TM000267,T000734,0 days 00:06:01.751000000,HSRData_TrialMessages_Trial-T000734_Team-TM000267_Member-na_CondBtwn-ASI-USC-TA1_CondWin-na_Vers-1.metadata,asist3,8,USC,C-D
7,00:07:00,22.35,8.738333333333333,0.005436666666666667,712.5,74.10000000000002,0.3333333333333333,50,472319,200,1.0,0.0,1.0,3.62,140.0,Engineering_Specialist,1.25,4.0,5.73,0.722,0.263,4.38,1.0,4.64,140.0,Medical_Specialist,1.5,-1.0,5.6,-1.0,0.163,2.97,1.0,25.9,140.0,Transport_Specialist,2.5,5.0,4.87,0.889,0.308,3.37,10.3,0.8059999999999999,0.591,0.0,0.5,0.244,3.57,140.0,0.0833,1.0,5.4,0.381,4.5,0.0,1.75,0.54,0.0606,11.4,E000957,E000943,E000905,TM000267,T000734,0 days 00:07:01.979000000,HSRData_TrialMessages_Trial-T000734_Team-TM000267_Member-na_CondBtwn-ASI-USC-TA1_CondWin-na_Vers-1.metadata,asist3,8,USC,C-D
8,00:08:00,25.83333333333333,19.516666666666666,0.005870333333333334,825.5,56.3,0.5,60,532576,260,1.0,10.0,1.0,3.62,140.0,Engineering_Specialist,1.25,4.0,5.73,0.722,0.263,4.38,1.0,4.64,140.0,Medical_Specialist,1.5,-1.0,5.6,-1.0,0.163,2.97,1.0,25.9,140.0,Transport_Specialist,2.5,5.0,4.87,0.889,0.308,3.37,10.3,0.8059999999999999,0.591,0.0,0.5,0.244,3.57,140.0,0.0833,1.0,5.4,0.381,4.5,0.0,1.75,0.54,0.0606,11.4,E000957,E000943,E000905,TM000267,T000734,0 days 00:08:02.331000000,HSRData_TrialMessages_Trial-T000734_Team-TM000267_Member-na_CondBtwn-ASI-USC-TA1_CondWin-na_Vers-1.metadata,asist3,8,USC,C-D
9,00:09:00,18.1,7.4861666666666675,0.0065166,923.5,58.65000000000001,0.3333333333333333,0,592738,260,0.0,0.0,1.0,3.62,140.0,Engineering_Specialist,1.25,4.0,5.73,0.722,0.263,4.38,1.0,4.64,140.0,Medical_Specialist,1.5,-1.0,5.6,-1.0,0.163,2.97,1.0,25.9,140.0,Transport_Specialist,2.5,5.0,4.87,0.889,0.308,3.37,10.3,0.8059999999999999,0.591,0.0,0.5,0.244,3.57,140.0,0.0833,1.0,5.4,0.381,4.5,0.0,1.75,0.54,0.0606,11.4,E000957,E000943,E000905,TM000267,T000734,0 days 00:09:02.610000000,HSRData_TrialMessages_Trial-T000734_Team-TM000267_Member-na_CondBtwn-ASI-USC-TA1_CondWin-na_Vers-1.metadata,asist3,8,USC,C-D
10,00:10:00,23.8,9.895,0.0025811666666666674,1044.5,63.53333333333333,0.0,110,652981,370,2.0,10.0,1.0,3.62,140.0,Engineering_Specialist,1.25,4.0,5.73,0.722,0.263,4.38,1.0,4.64,140.0,Medical_Specialist,1.5,-1.0,5.6,-1.0,0.163,2.97,1.0,25.9,140.0,Transport_Specialist,2.5,5.0,4.87,0.889,0.308,3.37,10.3,0.8059999999999999,0.591,0.0,0.5,0.244,3.57,140.0,0.0833,1.0,5.4,0.381,4.5,0.0,1.75,0.54,0.0606,11.4,E000957,E000943,E000905,TM000267,T000734,0 days 00:10:02.769000000,HSRData_TrialMessages_Trial-T000734_Team-TM000267_Member-na_CondBtwn-ASI-USC-TA1_CondWin-na_Vers-1.metadata,asist3,8,USC,C-D
11,00:11:00,24.75,10.465,0.003691933333333333,1147.5,62.03333333333333,0.3333333333333333,60,713311,430,1.0,10.0,1.0,3.62,140.0,Engineering_Specialist,1.25,4.0,5.73,0.722,0.263,4.38,1.0,4.64,140.0,Medical_Specialist,1.5,-1.0,5.6,-1.0,0.163,2.97,1.0,25.9,140.0,Transport_Specialist,2.5,5.0,4.87,0.889,0.308,3.37,10.3,0.8059999999999999,0.591,0.0,0.5,0.244,3.57,140.0,0.0833,1.0,5.4,0.381,4.5,0.0,1.75,0.54,0.0606,11.4,E000957,E000943,E000905,TM000267,T000734,0 days 00:11:02.999000000,HSRData_TrialMessages_Trial-T000734_Team-TM000267_Member-na_CondBtwn-ASI-USC-TA1_CondWin-na_Vers-1.metadata,asist3,8,USC,C-D
12,00:12:00,22.18333333333333,8.826666666666666,0.00818,1254.0,59.6,0.3333333333333333,0,773525,430,0.0,0.0,1.0,3.62,140.0,Engineering_Specialist,1.25,4.0,5.73,0.722,0.263,4.38,1.0,4.64,140.0,Medical_Specialist,1.5,-1.0,5.6,-1.0,0.163,2.97,1.0,25.9,140.0,Transport_Specialist,2.5,5.0,4.87,0.889,0.308,3.37,10.3,0.8059999999999999,0.591,0.0,0.5,0.244,3.57,140.0,0.0833,1.0,5.4,0.381,4.5,0.0,1.75,0.54,0.0606,11.4,E000957,E000943,E000905,TM000267,T000734,0 days 00:12:03.311000000,HSRData_TrialMessages_Trial-T000734_Team-TM000267_Member-na_CondBtwn-ASI-USC-TA1_CondWin-na_Vers-1.metadata,asist3,8,USC,C-D
13,00:13:00,27.16666666666667,14.68,0.008632833333333334,1356.1666666666667,70.86666666666667,0.0,20,833579,450,0.0,20.0,1.0,3.62,140.0,Engineering_Specialist,1.25,4.0,5.73,0.722,0.263,4.38,1.0,4.64,140.0,Medical_Specialist,1.5,-1.0,5.6,-1.0,0.163,2.97,1.0,25.9,140.0,Transport_Specialist,2.5,5.0,4.87,0.889,0.308,3.37,10.3,0.8059999999999999,0.591,0.0,0.5,0.244,3.57,140.0,0.0833,1.0,5.4,0.381,4.5,0.0,1.75,0.54,0.0606,11.4,E000957,E000943,E000905,TM000267,T000734,0 days 00:13:03.544000000,HSRData_TrialMessages_Trial-T000734_Team-TM000267_Member-na_CondBtwn-ASI-USC-TA1_CondWin-na_Vers-1.metadata,asist3,8,USC,C-D
14,00:14:00,26.566666666666674,18.08333333333333,0.010053166666666669,1441.166666666667,82.43333333333334,0.6666666666666666,70,893764,520,1.0,20.0,1.0,3.62,140.0,Engineering_Specialist,1.25,4.0,5.73,0.722,0.263,4.38,1.0,4.64,140.0,Medical_Specialist,1.5,-1.0,5.6,-1.0,0.163,2.97,1.0,25.9,140.0,Transport_Specialist,2.5,5.0,4.87,0.889,0.308,3.37,10.3,0.8059999999999999,0.591,0.0,0.5,0.244,3.57,140.0,0.0833,1.0,5.4,0.381,4.5,0.0,1.75,0.54,0.0606,11.4,E000957,E000943,E000905,TM000267,T000734,0 days 00:14:03.655000000,HSRData_TrialMessages_Trial-T000734_Team-TM000267_Member-na_CondBtwn-ASI-USC-TA1_CondWin-na_Vers-1.metadata,asist3,8,USC,C-D
